query_id,articleType,P@1,R@1,AP@1,nDCG@1,P@5,R@5,AP@5,nDCG@5,P@10,R@10,AP@10,nDCG@10
49757,Leggings,1.0,0.006944444444444444,1.0,0.47688119626122066,0.8,0.027777777777777776,0.76,0.4072239468523284,0.6,0.041666666666666664,0.5091666666666667,0.4491852738813781
2188,Swimwear,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.019152242989788775,0.0,0.0,0.0,0.028981143339330783
6533,Laptop Bag,0.0,0.0,0.0,0.0,0.2,0.014084507042253521,0.1,0.2139862647345276,0.2,0.028169014084507043,0.06999999999999999,0.16935287385101722
23893,Sports Sandals,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.019167065381938252,0.0,0.0,0.0,0.020484582028116143
26012,Perfume and Body Mist,1.0,0.00199203187250996,1.0,0.32366325234291043,0.4,0.00398406374501992,0.3333333333333333,0.169970950711537,0.3,0.00597609561752988,0.2095238095238095,0.13676470592944678
22232,Shoe Accessories,1.0,0.047619047619047616,1.0,1.0,0.6,0.14285714285714285,0.4833333333333333,0.6179210699394329,0.3,0.14285714285714285,0.24166666666666664,0.44577701510196166
49152,Lip Liner,1.0,0.09090909090909091,1.0,1.0,0.6,0.2727272727272727,0.6,0.7338622770865388,0.3,0.2727272727272727,0.3,0.48487649750546263
10188,Shirts,1.0,0.0003598416696653472,1.0,1.0,1.0,0.0017992083483267362,1.0,0.7662425159442094,0.5,0.0017992083483267362,0.5,0.5106866682867853
13609,Innerwear Vests,1.0,0.0045871559633027525,1.0,1.0,0.8,0.01834862385321101,0.76,0.8567291866865986,0.6,0.027522935779816515,0.5233333333333332,0.6717028017253209
15338,Capris,1.0,0.006896551724137931,1.0,1.0,0.2,0.006896551724137931,0.2,0.3493251310853674,0.1,0.006896551724137931,0.1,0.2350093618616888
43718,Bangle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00689585346797793,0.0,0.0,0.0,0.00803238359521658
44567,Sandals,1.0,0.0012836970474967907,1.0,1.0,0.8,0.005134788189987163,0.71,0.5766805542441454,0.8,0.010269576379974325,0.671111111111111,0.5443841373454487
35027,Stoles,0.0,0.0,0.0,0.01915224298978878,0.2,0.012345679012345678,0.04,0.12105812336782214,0.1,0.012345679012345678,0.02,0.09818109329075314
51092,Free Gifts,0.0,0.0,0.0,0.01915224298978878,0.2,0.015873015873015872,0.05,0.0896150120632451,0.2,0.031746031746031744,0.04722222222222222,0.11243555380340836
30904,Salwar,0.0,0.0,0.0,0.04016145559930565,0.0,0.0,0.0,0.058152268544652275,0.0,0.0,0.0,0.04068324513578615
27959,Trunk,0.0,0.0,0.0,0.04623760747755864,0.0,0.0,0.0,0.057759029193446464,0.0,0.0,0.0,0.062065228515487285
47366,Handbags,1.0,0.0007716049382716049,1.0,0.47688119626122066,1.0,0.0038580246913580245,1.0,0.5655917366904871,0.9,0.006944444444444444,0.9,0.5041087094271262
50568,Trunk,1.0,0.007936507936507936,1.0,0.47688119626122066,0.4,0.015873015873015872,0.27999999999999997,0.23445205153462637,0.4,0.031746031746031744,0.21333333333333332,0.26742790746458145
38967,Waist Pouch,1.0,0.0625,1.0,0.47688119626122066,0.4,0.125,0.4,0.45116755432472055,0.2,0.125,0.2,0.3529668732629341
35958,Skirts,0.0,0.0,0.0,0.01915224298978878,0.2,0.009433962264150943,0.1,0.12567943236027634,0.3,0.02830188679245283,0.11190476190476191,0.2252252447079732
39764,Trousers,1.0,0.0021645021645021645,1.0,0.47688119626122066,0.6,0.006493506493506494,0.55,0.43302436455807325,0.3,0.006493506493506494,0.275,0.3266895903206703
11576,Kurtis,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.03288928513401381,0.0,0.0,0.0,0.040349142328706365
51982,Nightdress,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.019152242989788775,0.0,0.0,0.0,0.03504754721041313
23468,Scarves,0.0,0.0,0.0,0.0,0.2,0.010101010101010102,0.1,0.08401113958647355,0.1,0.010101010101010102,0.05,0.061880438603473926
25598,Kurta Sets,0.0,0.0,0.0,0.01915224298978878,0.6,0.04411764705882353,0.3833333333333333,0.26158138771638306,0.5,0.07352941176470588,0.30436507936507934,0.2579012650133647
25959,Scarves,0.0,0.0,0.0,0.08454209345713619,0.0,0.0,0.0,0.07980109367176907,0.0,0.0,0.0,0.0886132952236532
23114,Accessory Gift Set,1.0,0.010416666666666666,1.0,0.47688119626122066,1.0,0.052083333333333336,1.0,0.47688119626122066,0.7,0.07291666666666667,0.67,0.38185057303442954
